Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
Skoda,Rapid,Onyx At Petrol,"10,99,599",1598 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Petrol,1466 mm,4413 mm,1699 mm,Sedan,4,12 km/litre,14.84 km/litre,14.84 km/litre,,1187 kg,7,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,,,185/60R15,185/60R15,Electro-Hydraulic,All Windows,,Remote,105PS@5250rpm,153Nm@3750-3800rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2552 mm,185/60R15,,Yes,Not on offer,Yes,Yes,3 years / Unlimited Kms,Yes,With Remote Internal,460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1710 kg,Driver frontal airbag Front passenger frontal airbag,Yes,,Yes,,2,,Rake Reach,,,Rear sensors with camera,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Yes,,Yes,Yes,,,,Yes,Yes,,Yes,,,,Yes,,,,,
Skoda,Rapid,Onyx Mt Diesel,"11,58,599",1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Diesel,1466 mm,4413 mm,1699 mm,Sedan,4,18 km/litre,21.13 km/litre,21.13 km/litre,,1210 kg,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,,,185/60R15,185/60R15,Electro-Hydraulic,All Windows,,Remote,110PS@4000rpm,250Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2552 mm,185/60R15,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,With Remote Internal,460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1750 kg,Driver frontal airbag Front passenger frontal airbag,Yes,,Yes,Yes,2,,Rake Reach,,,Rear sensors with camera,Yes,Yes,,,Yes,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,Yes,,,,Yes,,,,,
Skoda,Rapid,Onyx At Diesel,"12,73,599",1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Diesel,1466 mm,4413 mm,1699 mm,Sedan,4,18 km/litre,21.72 km/litre,21.72 km/litre,,1228 kg,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,,,185/60R15,185/60R15,Electro-Hydraulic,All Windows,,Remote,110PS@4000rpm,250Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2552 mm,185/60R15,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,With Remote Internal,460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1770 kg,Driver frontal airbag Front passenger frontal airbag,Yes,,Yes,Yes,2,,Rake Reach,,,Rear sensors with camera,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,Yes,,,,Yes,,,,,
Fiat,Abarth Punto,1.4 T-Jet,"9,80,970",1368 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,,Petrol,1505 mm,3989 mm,1687 mm,Hatchback,5,17 km/litre,,16.3 km/litre,,,5,155 mm,Ventilated Disc,Ventilated Disc,Independent Wheel Helical Coil Springs Double Acting Telescopic Dampers and Stabilizer Bar,Torsion Beam Helical Coil Springs Double Acting Telescopic Dampers and Stabilizer Bar,,,195/55R16,195/55R16,Hydraulic Power,All Windows,,Remote,145PS@5500rpm,212Nm@2000-4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2510 mm,195/55R16,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote Internal,,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,Yes,,,,,,,Yes,Yes,All Rows,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,,2,,Rake,,,,Yes,Yes,,,,,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,,,,,,,Yes,,,,Yes,,,,,,,,,
Hyundai,Creta,1.4 Crdi E Plus,"9,99,990",1396 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,21.38 km/litre,,21.38 km/litre,,,6,190 mm,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Yes,90PS@4000rpm,220Nm@1500-2750rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2590 mm,205/65R16,,Yes,CD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,,Internal With Remote,475 litres,Yes,Yes,Yes,Digital,Centre,,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors,,Yes,,,,,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,
Hyundai,Creta,1.6 Vtvt E Plus,"9,99,990",1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,5,15.29 km/litre,,15.29 km/litre,,,6,190 mm,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Yes,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2590 mm,205/65R16,,Yes,CD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,,Internal With Remote,475 litres,Yes,Yes,Yes,Digital,Centre,,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors,,Yes,,,,,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,
Hyundai,Creta,1.6 Vtvt Sx,"12,32,534",1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,5,15.29 km/litre,,15.29 km/litre,,1180 kg,6,190 mm,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Smart Key,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2590 mm,205/65R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,Yes,Internal With Remote,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal With Remote,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1758 kg,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,,,,,,,,Yes,,,,Yes,,,,,
Hyundai,Creta,1.6 Vtvt Sx (O),"13,94,437",1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,5,15.29 km/litre,,15.29 km/litre,,1180 kg,6,190 mm,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,Power seats,Smart Key,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2590 mm,205/65R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,Yes,Internal With Remote,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,With Remote Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1758 kg,Drive side airbag Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Curtain airbags,Yes,Yes,Yes,Yes,6,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,,,,,,,,Yes,,,,Yes,,,,,
Hyundai,Creta,1.6 Vtvt Sx At,"13,77,363",1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,5,15.29 km/litre,,15.29 km/litre,,1180 kg,6,190 mm,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Smart Key,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,2590 mm,205/65R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,Yes,With Remote Internal,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal With Remote,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1758 kg,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,,,,,Yes,,,Yes,,,,Yes,,,,,
Hyundai,Creta,1.6 Vtvt Sx Dual Tone,"12,87,041",1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,5,15.29 km/litre,,15.29 km/litre,,1180 kg,6,190 mm,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Smart Key,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,2590 mm,205/65R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,Yes,Internal With Remote,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal With Remote,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1758 kg,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,,,,,,,,Yes,,,,,,,,,
Hyundai,Creta,1.4 Crdi S,"11,97,919",1396 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,21.38 km/litre,,21.38 km/litre,,,6,190 mm,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Remote,90PS@4000rpm,220Nm@1500-2750rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2590 mm,205/65R16,,2,CD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,Yes,Internal With Remote,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors,,Yes,,,,Touch Sensitive,Yes,Yes,,Manual Adjustment,,Yes,,Cup Holders,Yes,,,,,,,,,,,,,,,,,,
Hyundai,Creta,1.6 Crdi Sx,"13,66,797",1582 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,17.01 km/litre,,19.67 km/litre,,,6,190 mm,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Smart Key,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2590 mm,205/65R16,,2,CD/MP3/DVD Player with USB & Aux-in,Yes,,,Yes,With Remote Internal,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal With Remote,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,,,,,,,,Yes,,,,Yes,,,,,
Hyundai,Creta,1.6 Crdi Sx (O),"15,43,564",1582 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,17.01 km/litre,,19.67 km/litre,,,6,190 mm,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,215/60R17,215/60R17,Electric Power,All Windows,Power seats,Smart Key,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2590 mm,215/60R17,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,Yes,With Remote Internal,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal With Remote,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,Driver frontal airbag Drive side airbag Front passenger frontal airbag Front passenger side airbag Curtain airbags,Yes,Yes,Yes,Yes,6,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,,,,,,,,Yes,,,Yes,Yes,,,,,
Hyundai,Creta,1.6 Crdi Sx At,"15,27,395",1582 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,17.01 km/litre,,17.01 km/litre,,,6,190 mm,Ventilated Disc,Drum,Mc Pherson Strut Type with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Smart Key,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,2590 mm,205/65R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,Yes,Internal With Remote,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal With Remote,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,,,,,Yes,,,Yes,,,,Yes,,,,,
Hyundai,Creta,1.6 Crdi Sx Dual Tone,"14,21,208",1582 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,17.01 km/litre,,19.67 km/litre,,,6,190 mm,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Smart Key,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2590 mm,205/65R16,,2,CD/MP3/DVD Player with USB & Aux-in,Yes,,,Yes,With Remote Internal,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal With Remote,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,,,,,,,,Yes,,,,Yes,,,,,
Hyundai,Creta,1.6 Crdi S At,"13,36,033",1582 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,17.01 km/litre,,17.01 km/litre,,,6,190 mm,Ventilated Disc,Drum,Mc Pherson Strut Type with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Smart Key,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,2590 mm,205/65R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,Yes,Internal With Remote,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,,,,,,,,,,,,,,,,,
Hyundai,Creta,1.6 Vtvt Sx (O) Executive,"14,22,937",1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,5,15.29 km/litre,,15.29 km/litre,,1180 kg,6,190 mm,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,Power seats,Smart Key,121bhp@6400rpm,151Nm@4850rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2590 mm,205/65R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,Yes,Internal With Remote,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,With Remote Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1758 kg,Drive side airbag Driver frontal airbag Front passenger frontal airbag Front passenger side airbag Curtain airbags,Yes,Yes,Yes,Yes,6,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,,,,,,,,Yes,,,,Yes,,,,,
Hyundai,Creta,1.6 Crdi Sx (O) Executive,"15,72,064",1582 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,17.01 km/litre,,19.67 km/litre,,,6,190 mm,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,215/60R17,215/60R17,Electric Power,All Windows,Power seats,Smart Key,126bhp@4000RPM,260Nm@1900-2750rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2590 mm,215/60R17,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,Yes,With Remote Internal,475 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,,Yes,Internal With Remote,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,Driver frontal airbag Drive side airbag Front passenger frontal airbag Front passenger side airbag Curtain airbags,Yes,Yes,Yes,Yes,6,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,,,,,,,,Yes,,,Yes,Yes,,,,,
Hyundai,Creta,1.4 Crdi Ex,"11,07,167",1396 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,5,21.38 km/litre,,21.38 km/litre,,,6,190 mm,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Yes,90PS@4000rpm,220Nm@1500-2750rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2590 mm,205/65R16,,Yes,CD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,,With Remote Internal,475 litres,Yes,Yes,Yes,Digital,Centre,,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Front Row Second Row,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,,,,,,Yes,,,,Yes,,Cup Holders,Yes,,,,,,,,,,,,,,,,,,
Hyundai,Creta,1.6 Vtvt Ex,"10,92,192",1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,5,15.29 km/litre,,15.29 km/litre,,,6,190 mm,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,205/65R16,205/65R16,Electric Power,All Windows,,Yes,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2590 mm,205/65R16,,Yes,CD Player with USB & Aux-in,Yes,,3 years / Unlimited Kms,,Internal With Remote,475 litres,Yes,Yes,Yes,Digital,Centre,,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Front Row,,Driver frontal airbag Front passenger frontal airbag,Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,,,,,,Yes,,,,Yes,,Cup Holders,Yes,,,,,,,,,,,,,,,,,,
